"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"SEQ20737","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21102","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21590","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ31276","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ514","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ887","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1152","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1456","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1917","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ2560","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ2977","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3498","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3958","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4464","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4913","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5255","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5636","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5951","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6251","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","2","1","2","0.5","1.0","0.5625"
"SEQ6474","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6793","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7078","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7367","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7773","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8209","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8651","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9003","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","2","1","2","0.5","1.0","0.6875"
"SEQ9403","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9701","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10049","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10318","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10555","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10793","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11018","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11210","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11424","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11669","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11903","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12109","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12361","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12605","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12887","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13135","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13463","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13787","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14037","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14300","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14645","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14925","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15214","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15472","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15744","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15980","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16217","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16487","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16792","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17046","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17272","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17592","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17876","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18238","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18512","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18700","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18892","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19096","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19348","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19651","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19947","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","2","1","2","0.5","1.0","0.625"
"SEQ20247","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20513","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20744","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21133","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21591","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ31310","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ535","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ888","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1156","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1459","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1918","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ2568","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ2999","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3503","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3971","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4477","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4915","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5260","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5639","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5969","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6255","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6491","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6800","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7085","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7385","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7779","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8216","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8655","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9008","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9410","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9705","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10054","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10334","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10560","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10796","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11021","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11222","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11427","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11672","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11905","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12110","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12371","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12614","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12888","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13149","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13467","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13789","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14042","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14303","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14652","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14939","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15215","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15475","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15748","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15987","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16228","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16488","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16796","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17047","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17285","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17598","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17879","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18249","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18514","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18708","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18893","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19098","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19351","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19662","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19952","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20259","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20514","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20747","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21148","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21596","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ31539","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ540","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ897","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1158","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1460","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1921","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ2581","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3016","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3509","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3978","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4505","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4920","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5272","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5644","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5978","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6257","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6492","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6803","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7090","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7393","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7785","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
